time_ms,imsi,rnti,frame,subframe,slot,sym_start,sym_len,subchannel_size,rb_start,rb_len,harq_id,ndi,rv,src_l2_id,dst_l2_id,csi_req,cast_type,resource_reselection_counter,c_reselection_counter
11603.5000,2,2,1160,3,2,1,12,10,30,10,0,0,2,2,255,0,0,4,247
11605.7500,2,2,1160,5,3,1,12,10,30,10,0,0,3,2,255,0,0,4,247
11606.0000,2,2,1160,6,0,1,12,10,0,10,0,0,1,2,255,0,0,4,247
11608.7500,2,2,1160,8,3,1,12,10,20,10,0,0,0,2,255,0,0,3,246
11711.0000,1,1,1171,1,0,1,12,10,40,10,2,1,0,1,255,0,0,25,385
11711.2500,1,1,1171,1,1,1,12,10,0,10,2,0,2,1,255,0,0,25,385
11712.7500,1,1,1171,2,3,1,12,10,20,10,2,0,3,1,255,0,0,25,385
11713.2500,1,1,1171,3,1,1,12,10,10,10,2,0,1,1,255,0,0,25,385
11716.2500,1,1,1171,6,1,1,12,10,10,10,2,0,0,1,255,0,0,24,384
11754.7500,3,3,1175,4,3,1,12,10,0,10,1,1,0,3,255,0,0,12,282
11756.2500,3,3,1175,6,1,1,12,10,20,10,1,0,2,3,255,0,0,12,282
11759.7500,3,3,1175,9,3,1,12,10,10,10,1,0,3,3,255,0,0,12,282
11765.2500,3,3,1176,5,1,1,12,10,20,10,1,0,1,3,255,0,0,12,282
11767.0000,3,3,1176,7,0,1,12,10,40,10,1,0,0,3,255,0,0,11,281
11810.5000,2,2,1181,0,2,1,12,10,0,10,3,1,0,2,255,0,0,30,363
11812.0000,2,2,1181,2,0,1,12,10,30,10,3,0,2,2,255,0,0,30,363
11815.2500,2,2,1181,5,1,1,12,10,30,10,3,0,3,2,255,0,0,30,363
11824.2500,2,2,1182,4,1,1,12,10,0,10,3,0,1,2,255,0,0,30,363
11825.5000,2,2,1182,5,2,1,12,10,0,10,3,0,0,2,255,0,0,29,362
12010.5000,2,2,1201,0,2,1,12,10,0,10,1,1,0,2,255,0,0,20,353
12011.0000,1,1,1201,1,0,1,12,10,40,10,1,1,0,1,255,0,0,10,370
12011.2500,1,1,1201,1,1,1,12,10,0,10,1,0,2,1,255,0,0,10,370
12012.0000,2,2,1201,2,0,1,12,10,30,10,1,0,2,2,255,0,0,20,353
12012.7500,1,1,1201,2,3,1,12,10,20,10,1,0,3,1,255,0,0,10,370
12013.2500,1,1,1201,3,1,1,12,10,10,10,1,0,1,1,255,0,0,10,370
12015.2500,2,2,1201,5,1,1,12,10,30,10,1,0,3,2,255,0,0,20,353
12016.2500,1,1,1201,6,1,1,12,10,10,10,1,0,0,1,255,0,0,9,369
12024.2500,2,2,1202,4,1,1,12,10,0,10,1,0,1,2,255,0,0,20,353
12025.5000,2,2,1202,5,2,1,12,10,0,10,1,0,0,2,255,0,0,19,352
12073.5000,3,3,1207,3,2,1,12,10,0,10,1,1,0,3,255,0,0,49,526
12078.2500,3,3,1207,8,1,1,12,10,20,10,1,0,2,3,255,0,0,49,526
12079.5000,3,3,1207,9,2,1,12,10,20,10,1,0,3,3,255,0,0,49,526
12084.5000,3,3,1208,4,2,1,12,10,0,10,1,0,1,3,255,0,0,49,526
12085.2500,3,3,1208,5,1,1,12,10,20,10,1,0,0,3,255,0,0,48,525
12210.5000,2,2,1221,0,2,1,12,10,0,10,3,1,0,2,255,0,0,10,343
12212.0000,2,2,1221,2,0,1,12,10,30,10,3,0,2,2,255,0,0,10,343
12215.2500,2,2,1221,5,1,1,12,10,30,10,3,0,3,2,255,0,0,10,343
12224.2500,2,2,1222,4,1,1,12,10,0,10,3,0,1,2,255,0,0,10,343
12225.5000,2,2,1222,5,2,1,12,10,0,10,3,0,0,2,255,0,0,9,342
12310.5000,2,2,1231,0,2,1,12,10,0,10,0,1,0,2,255,0,0,5,338
12312.0000,2,2,1231,2,0,1,12,10,30,10,0,0,2,2,255,0,0,5,338
12315.2500,2,2,1231,5,1,1,12,10,30,10,0,0,3,2,255,0,0,5,338
12320.2500,1,1,1232,0,1,1,12,10,10,10,1,1,0,1,255,0,0,47,524
12321.0000,1,1,1232,1,0,1,12,10,30,10,1,0,2,1,255,0,0,47,524
12321.7500,1,1,1232,1,3,1,12,10,0,10,1,0,3,1,255,0,0,47,524
12324.2500,2,2,1232,4,1,1,12,10,0,10,0,0,1,2,255,0,0,5,338
12325.5000,2,2,1232,5,2,1,12,10,0,10,0,0,0,2,255,0,0,4,337
12326.0000,1,1,1232,6,0,1,12,10,40,10,1,0,1,1,255,0,0,47,524
12331.7500,1,1,1233,1,3,1,12,10,0,10,1,0,0,1,255,0,0,46,523
12373.5000,3,3,1237,3,2,1,12,10,0,10,0,1,0,3,255,0,0,34,511
12378.2500,3,3,1237,8,1,1,12,10,20,10,0,0,2,3,255,0,0,34,511
12379.5000,3,3,1237,9,2,1,12,10,20,10,0,0,3,3,255,0,0,34,511
12384.5000,3,3,1238,4,2,1,12,10,0,10,0,0,1,3,255,0,0,34,511
12385.2500,3,3,1238,5,1,1,12,10,20,10,0,0,0,3,255,0,0,33,510
12409.7500,2,2,1240,9,3,1,12,10,30,10,1,1,0,2,255,0,0,38,380
12415.0000,2,2,1241,5,0,1,12,10,20,10,1,0,2,2,255,0,0,38,380
12418.0000,2,2,1241,8,0,1,12,10,10,10,1,0,3,2,255,0,0,38,380
12421.0000,2,2,1242,1,0,1,12,10,10,10,1,0,1,2,255,0,0,38,380
12422.5000,2,2,1242,2,2,1,12,10,10,10,1,0,0,2,255,0,0,37,379
12509.7500,2,2,1250,9,3,1,12,10,30,10,2,1,0,2,255,0,0,33,375
12515.0000,2,2,1251,5,0,1,12,10,20,10,2,0,2,2,255,0,0,33,375
12518.0000,2,2,1251,8,0,1,12,10,10,10,2,0,3,2,255,0,0,33,375
12521.0000,2,2,1252,1,0,1,12,10,10,10,2,0,1,2,255,0,0,33,375
12522.5000,2,2,1252,2,2,1,12,10,10,10,2,0,0,2,255,0,0,32,374
12609.7500,2,2,1260,9,3,1,12,10,30,10,3,1,0,2,255,0,0,28,370
12615.0000,2,2,1261,5,0,1,12,10,20,10,3,0,2,2,255,0,0,28,370
12618.0000,2,2,1261,8,0,1,12,10,10,10,3,0,3,2,255,0,0,28,370
12620.2500,1,1,1262,0,1,1,12,10,10,10,0,1,0,1,255,0,0,32,509
12621.0000,1,1,1262,1,0,1,12,10,30,10,0,0,2,1,255,0,0,32,509
12621.0000,2,2,1262,1,0,1,12,10,10,10,3,0,1,2,255,0,0,28,370
12621.7500,1,1,1262,1,3,1,12,10,0,10,0,0,3,1,255,0,0,32,509
12622.5000,2,2,1262,2,2,1,12,10,10,10,3,0,0,2,255,0,0,27,369
12626.0000,1,1,1262,6,0,1,12,10,40,10,0,0,1,1,255,0,0,32,509
12631.7500,1,1,1263,1,3,1,12,10,0,10,0,0,0,1,255,0,0,31,508
12673.5000,3,3,1267,3,2,1,12,10,0,10,3,1,0,3,255,0,0,19,496
12678.2500,3,3,1267,8,1,1,12,10,20,10,3,0,2,3,255,0,0,19,496
12679.5000,3,3,1267,9,2,1,12,10,20,10,3,0,3,3,255,0,0,19,496
12684.5000,3,3,1268,4,2,1,12,10,0,10,3,0,1,3,255,0,0,19,496
12685.2500,3,3,1268,5,1,1,12,10,20,10,3,0,0,3,255,0,0,18,495
12709.7500,2,2,1270,9,3,1,12,10,30,10,0,1,0,2,255,0,0,23,365
12715.0000,2,2,1271,5,0,1,12,10,20,10,0,0,2,2,255,0,0,23,365
12718.0000,2,2,1271,8,0,1,12,10,10,10,0,0,3,2,255,0,0,23,365
12721.0000,2,2,1272,1,0,1,12,10,10,10,0,0,1,2,255,0,0,23,365
12722.5000,2,2,1272,2,2,1,12,10,10,10,0,0,0,2,255,0,0,22,364
12809.7500,2,2,1280,9,3,1,12,10,30,10,1,1,0,2,255,0,0,18,360
12815.0000,2,2,1281,5,0,1,12,10,20,10,1,0,2,2,255,0,0,18,360
12818.0000,2,2,1281,8,0,1,12,10,10,10,1,0,3,2,255,0,0,18,360
12821.0000,2,2,1282,1,0,1,12,10,10,10,1,0,1,2,255,0,0,18,360
12822.5000,2,2,1282,2,2,1,12,10,10,10,1,0,0,2,255,0,0,17,359
12909.7500,2,2,1290,9,3,1,12,10,30,10,2,1,0,2,255,0,0,13,355
12915.0000,2,2,1291,5,0,1,12,10,20,10,2,0,2,2,255,0,0,13,355
12918.0000,2,2,1291,8,0,1,12,10,10,10,2,0,3,2,255,0,0,13,355
12920.2500,1,1,1292,0,1,1,12,10,10,10,3,1,0,1,255,0,0,17,494
12921.0000,1,1,1292,1,0,1,12,10,30,10,3,0,2,1,255,0,0,17,494
12921.0000,2,2,1292,1,0,1,12,10,10,10,2,0,1,2,255,0,0,13,355
12921.7500,1,1,1292,1,3,1,12,10,0,10,3,0,3,1,255,0,0,17,494
12922.5000,2,2,1292,2,2,1,12,10,10,10,2,0,0,2,255,0,0,12,354
12926.0000,1,1,1292,6,0,1,12,10,40,10,3,0,1,1,255,0,0,17,494
12931.7500,1,1,1293,1,3,1,12,10,0,10,3,0,0,1,255,0,0,16,493
12973.5000,3,3,1297,3,2,1,12,10,0,10,2,1,0,3,255,0,0,4,481
12978.2500,3,3,1297,8,1,1,12,10,20,10,2,0,2,3,255,0,0,4,481
12979.5000,3,3,1297,9,2,1,12,10,20,10,2,0,3,3,255,0,0,4,481
12984.5000,3,3,1298,4,2,1,12,10,0,10,2,0,1,3,255,0,0,4,481
12985.2500,3,3,1298,5,1,1,12,10,20,10,2,0,0,3,255,0,0,3,480
13009.7500,2,2,1300,9,3,1,12,10,30,10,3,1,0,2,255,0,0,8,350
13015.0000,2,2,1301,5,0,1,12,10,20,10,3,0,2,2,255,0,0,8,350
13018.0000,2,2,1301,8,0,1,12,10,10,10,3,0,3,2,255,0,0,8,350
13021.0000,2,2,1302,1,0,1,12,10,10,10,3,0,1,2,255,0,0,8,350
13022.5000,2,2,1302,2,2,1,12,10,10,10,3,0,0,2,255,0,0,7,349
13109.7500,2,2,1310,9,3,1,12,10,30,10,0,1,0,2,255,0,0,3,345
13115.0000,2,2,1311,5,0,1,12,10,20,10,0,0,2,2,255,0,0,3,345
13118.0000,2,2,1311,8,0,1,12,10,10,10,0,0,3,2,255,0,0,3,345
13121.0000,2,2,1312,1,0,1,12,10,10,10,0,0,1,2,255,0,0,3,345
13122.5000,2,2,1312,2,2,1,12,10,10,10,0,0,0,2,255,0,0,2,344
13204.0000,2,2,1320,4,0,1,12,10,0,10,1,1,0,2,255,0,0,25,268
13206.7500,2,2,1320,6,3,1,12,10,10,10,1,0,2,2,255,0,0,25,268
13214.7500,2,2,1321,4,3,1,12,10,0,10,1,0,3,2,255,0,0,25,268
13215.5000,2,2,1321,5,2,1,12,10,30,10,1,0,1,2,255,0,0,25,268
13220.2500,1,1,1322,0,1,1,12,10,10,10,2,1,0,1,255,0,0,2,479
13220.5000,2,2,1322,0,2,1,12,10,10,10,1,0,0,2,255,0,0,24,267
13221.0000,1,1,1322,1,0,1,12,10,30,10,2,0,2,1,255,0,0,2,479
13221.7500,1,1,1322,1,3,1,12,10,0,10,2,0,3,1,255,0,0,2,479
13226.0000,1,1,1322,6,0,1,12,10,40,10,2,0,1,1,255,0,0,2,479
13231.7500,1,1,1323,1,3,1,12,10,0,10,2,0,0,1,255,0,0,1,478
13270.5000,3,3,1327,0,2,1,12,10,10,10,1,1,0,3,255,0,0,42,519
13272.2500,3,3,1327,2,1,1,12,10,10,10,1,0,2,3,255,0,0,42,519
13272.5000,3,3,1327,2,2,1,12,10,0,10,1,0,3,3,255,0,0,42,519
13273.2500,3,3,1327,3,1,1,12,10,20,10,1,0,1,3,255,0,0,42,519
13276.5000,3,3,1327,6,2,1,12,10,0,10,1,0,0,3,255,0,0,41,518
13304.0000,2,2,1330,4,0,1,12,10,0,10,2,1,0,2,255,0,0,20,263
13306.7500,2,2,1330,6,3,1,12,10,10,10,2,0,2,2,255,0,0,20,263
13314.7500,2,2,1331,4,3,1,12,10,0,10,2,0,3,2,255,0,0,20,263
13315.5000,2,2,1331,5,2,1,12,10,30,10,2,0,1,2,255,0,0,20,263
13320.5000,2,2,1332,0,2,1,12,10,10,10,2,0,0,2,255,0,0,19,262
13404.0000,2,2,1340,4,0,1,12,10,0,10,3,1,0,2,255,0,0,15,258
13406.7500,2,2,1340,6,3,1,12,10,10,10,3,0,2,2,255,0,0,15,258
13414.7500,2,2,1341,4,3,1,12,10,0,10,3,0,3,2,255,0,0,15,258
13415.5000,2,2,1341,5,2,1,12,10,30,10,3,0,1,2,255,0,0,15,258
13420.5000,2,2,1342,0,2,1,12,10,10,10,3,0,0,2,255,0,0,14,257
13512.7500,1,1,1351,2,3,1,12,10,30,10,1,1,0,1,255,0,0,30,417
13515.0000,1,1,1351,5,0,1,12,10,20,10,1,0,2,1,255,0,0,30,417
13517.0000,1,1,1351,7,0,1,12,10,20,10,1,0,3,1,255,0,0,30,417
13518.5000,1,1,1351,8,2,1,12,10,10,10,1,0,1,1,255,0,0,30,417
13527.2500,1,1,1352,7,1,1,12,10,30,10,1,0,0,1,255,0,0,29,416
13570.5000,3,3,1357,0,2,1,12,10,10,10,0,1,0,3,255,0,0,27,504
13572.2500,3,3,1357,2,1,1,12,10,10,10,0,0,2,3,255,0,0,27,504
13572.5000,3,3,1357,2,2,1,12,10,0,10,0,0,3,3,255,0,0,27,504
13573.2500,3,3,1357,3,1,1,12,10,20,10,0,0,1,3,255,0,0,27,504
13576.5000,3,3,1357,6,2,1,12,10,0,10,0,0,0,3,255,0,0,26,503
13612.7500,1,1,1361,2,3,1,12,10,30,10,2,1,0,1,255,0,0,25,412
13615.0000,1,1,1361,5,0,1,12,10,20,10,2,0,2,1,255,0,0,25,412
13617.0000,1,1,1361,7,0,1,12,10,20,10,2,0,3,1,255,0,0,25,412
13618.5000,1,1,1361,8,2,1,12,10,10,10,2,0,1,1,255,0,0,25,412
13627.2500,1,1,1362,7,1,1,12,10,30,10,2,0,0,1,255,0,0,24,411
13706.7500,2,2,1370,6,3,1,12,10,30,10,2,1,0,2,255,0,0,44,440
13710.5000,2,2,1371,0,2,1,12,10,10,10,2,0,2,2,255,0,0,44,440
13712.7500,1,1,1371,2,3,1,12,10,30,10,3,1,0,1,255,0,0,20,407
13714.7500,2,2,1371,4,3,1,12,10,20,10,2,0,3,2,255,0,0,44,440
13715.0000,1,1,1371,5,0,1,12,10,20,10,3,0,2,1,255,0,0,20,407
13716.2500,2,2,1371,6,1,1,12,10,0,10,2,0,1,2,255,0,0,44,440
13717.0000,1,1,1371,7,0,1,12,10,20,10,3,0,3,1,255,0,0,20,407
13717.2500,2,2,1371,7,1,1,12,10,20,10,2,0,0,2,255,0,0,43,439
13718.5000,1,1,1371,8,2,1,12,10,10,10,3,0,1,1,255,0,0,20,407
13727.2500,1,1,1372,7,1,1,12,10,30,10,3,0,0,1,255,0,0,19,406
13812.7500,1,1,1381,2,3,1,12,10,30,10,0,1,0,1,255,0,0,15,402
13815.0000,1,1,1381,5,0,1,12,10,20,10,0,0,2,1,255,0,0,15,402
13817.0000,1,1,1381,7,0,1,12,10,20,10,0,0,3,1,255,0,0,15,402
13818.5000,1,1,1381,8,2,1,12,10,10,10,0,0,1,1,255,0,0,15,402
13827.2500,1,1,1382,7,1,1,12,10,30,10,0,0,0,1,255,0,0,14,401
13870.5000,3,3,1387,0,2,1,12,10,10,10,3,1,0,3,255,0,0,12,489
13872.2500,3,3,1387,2,1,1,12,10,10,10,3,0,2,3,255,0,0,12,489
13872.5000,3,3,1387,2,2,1,12,10,0,10,3,0,3,3,255,0,0,12,489
13873.2500,3,3,1387,3,1,1,12,10,20,10,3,0,1,3,255,0,0,12,489
13876.5000,3,3,1387,6,2,1,12,10,0,10,3,0,0,3,255,0,0,11,488
13912.7500,1,1,1391,2,3,1,12,10,30,10,1,1,0,1,255,0,0,10,397
13915.0000,1,1,1391,5,0,1,12,10,20,10,1,0,2,1,255,0,0,10,397
13917.0000,1,1,1391,7,0,1,12,10,20,10,1,0,3,1,255,0,0,10,397
13918.5000,1,1,1391,8,2,1,12,10,10,10,1,0,1,1,255,0,0,10,397
13927.2500,1,1,1392,7,1,1,12,10,30,10,1,0,0,1,255,0,0,9,396
14006.7500,2,2,1400,6,3,1,12,10,30,10,1,1,0,2,255,0,0,29,425
14010.5000,2,2,1401,0,2,1,12,10,10,10,1,0,2,2,255,0,0,29,425
14012.7500,1,1,1401,2,3,1,12,10,30,10,2,1,0,1,255,0,0,5,392
14014.7500,2,2,1401,4,3,1,12,10,20,10,1,0,3,2,255,0,0,29,425
14015.0000,1,1,1401,5,0,1,12,10,20,10,2,0,2,1,255,0,0,5,392
14016.2500,2,2,1401,6,1,1,12,10,0,10,1,0,1,2,255,0,0,29,425
14017.0000,1,1,1401,7,0,1,12,10,20,10,2,0,3,1,255,0,0,5,392
14017.2500,2,2,1401,7,1,1,12,10,20,10,1,0,0,2,255,0,0,28,424
14018.5000,1,1,1401,8,2,1,12,10,10,10,2,0,1,1,255,0,0,5,392
14027.2500,1,1,1402,7,1,1,12,10,30,10,2,0,0,1,255,0,0,4,391
14111.0000,1,1,1411,1,0,1,12,10,30,10,3,1,0,1,255,0,0,45,450
14118.2500,1,1,1411,8,1,1,12,10,20,10,3,0,2,1,255,0,0,45,450
14120.7500,1,1,1412,0,3,1,12,10,30,10,3,0,3,1,255,0,0,45,450
14124.5000,1,1,1412,4,2,1,12,10,30,10,3,0,1,1,255,0,0,45,450
14127.2500,1,1,1412,7,1,1,12,10,40,10,3,0,0,1,255,0,0,44,449
14161.7500,3,3,1416,1,3,1,12,10,20,10,2,1,0,3,255,0,0,34,367
14167.7500,3,3,1416,7,3,1,12,10,20,10,2,0,2,3,255,0,0,34,367
14168.5000,3,3,1416,8,2,1,12,10,40,10,2,0,3,3,255,0,0,34,367
14176.2500,3,3,1417,6,1,1,12,10,40,10,2,0,1,3,255,0,0,34,367
14177.0000,3,3,1417,7,0,1,12,10,40,10,2,0,0,3,255,0,0,33,366
14211.0000,1,1,1421,1,0,1,12,10,30,10,0,1,0,1,255,0,0,40,445
14218.2500,1,1,1421,8,1,1,12,10,20,10,0,0,2,1,255,0,0,40,445
14220.7500,1,1,1422,0,3,1,12,10,30,10,0,0,3,1,255,0,0,40,445
14224.5000,1,1,1422,4,2,1,12,10,30,10,0,0,1,1,255,0,0,40,445
14227.2500,1,1,1422,7,1,1,12,10,40,10,0,0,0,1,255,0,0,39,444
14306.7500,2,2,1430,6,3,1,12,10,30,10,0,1,0,2,255,0,0,14,410
14310.5000,2,2,1431,0,2,1,12,10,10,10,0,0,2,2,255,0,0,14,410
14311.0000,1,1,1431,1,0,1,12,10,30,10,1,1,0,1,255,0,0,35,440
14314.7500,2,2,1431,4,3,1,12,10,20,10,0,0,3,2,255,0,0,14,410
14316.2500,2,2,1431,6,1,1,12,10,0,10,0,0,1,2,255,0,0,14,410
14317.2500,2,2,1431,7,1,1,12,10,20,10,0,0,0,2,255,0,0,13,409
14318.2500,1,1,1431,8,1,1,12,10,20,10,1,0,2,1,255,0,0,35,440
14320.7500,1,1,1432,0,3,1,12,10,30,10,1,0,3,1,255,0,0,35,440
14324.5000,1,1,1432,4,2,1,12,10,30,10,1,0,1,1,255,0,0,35,440
14327.2500,1,1,1432,7,1,1,12,10,40,10,1,0,0,1,255,0,0,34,439
14411.0000,1,1,1441,1,0,1,12,10,30,10,2,1,0,1,255,0,0,30,435
14418.2500,1,1,1441,8,1,1,12,10,20,10,2,0,2,1,255,0,0,30,435
14420.7500,1,1,1442,0,3,1,12,10,30,10,2,0,3,1,255,0,0,30,435
14424.5000,1,1,1442,4,2,1,12,10,30,10,2,0,1,1,255,0,0,30,435
14427.2500,1,1,1442,7,1,1,12,10,40,10,2,0,0,1,255,0,0,29,434
14461.7500,3,3,1446,1,3,1,12,10,20,10,1,1,0,3,255,0,0,19,352
14467.7500,3,3,1446,7,3,1,12,10,20,10,1,0,2,3,255,0,0,19,352
14468.5000,3,3,1446,8,2,1,12,10,40,10,1,0,3,3,255,0,0,19,352
14476.2500,3,3,1447,6,1,1,12,10,40,10,1,0,1,3,255,0,0,19,352
14477.0000,3,3,1447,7,0,1,12,10,40,10,1,0,0,3,255,0,0,18,351
14511.0000,1,1,1451,1,0,1,12,10,30,10,3,1,0,1,255,0,0,25,430
14518.2500,1,1,1451,8,1,1,12,10,20,10,3,0,2,1,255,0,0,25,430
14520.7500,1,1,1452,0,3,1,12,10,30,10,3,0,3,1,255,0,0,25,430
14524.5000,1,1,1452,4,2,1,12,10,30,10,3,0,1,1,255,0,0,25,430
14527.2500,1,1,1452,7,1,1,12,10,40,10,3,0,0,1,255,0,0,24,429
14602.5000,2,2,1460,2,2,1,12,10,40,10,3,1,0,2,255,0,0,35,359
14604.5000,2,2,1460,4,2,1,12,10,40,10,3,0,2,2,255,0,0,35,359
14605.0000,2,2,1460,5,0,1,12,10,0,10,3,0,3,2,255,0,0,35,359
14606.0000,2,2,1460,6,0,1,12,10,30,10,3,0,1,2,255,0,0,35,359
14611.0000,2,2,1461,1,0,1,12,10,0,10,3,0,0,2,255,0,0,34,358
14611.0000,1,1,1461,1,0,1,12,10,30,10,0,1,0,1,255,0,0,20,425
14618.2500,1,1,1461,8,1,1,12,10,20,10,0,0,2,1,255,0,0,20,425
14620.7500,1,1,1462,0,3,1,12,10,30,10,0,0,3,1,255,0,0,20,425
14624.5000,1,1,1462,4,2,1,12,10,30,10,0,0,1,1,255,0,0,20,425
14627.2500,1,1,1462,7,1,1,12,10,40,10,0,0,0,1,255,0,0,19,424
14711.0000,1,1,1471,1,0,1,12,10,30,10,1,1,0,1,255,0,0,15,420
14718.2500,1,1,1471,8,1,1,12,10,20,10,1,0,2,1,255,0,0,15,420
14720.7500,1,1,1472,0,3,1,12,10,30,10,1,0,3,1,255,0,0,15,420
14724.5000,1,1,1472,4,2,1,12,10,30,10,1,0,1,1,255,0,0,15,420
14727.2500,1,1,1472,7,1,1,12,10,40,10,1,0,0,1,255,0,0,14,419
14761.7500,3,3,1476,1,3,1,12,10,20,10,0,1,0,3,255,0,0,4,337
14767.7500,3,3,1476,7,3,1,12,10,20,10,0,0,2,3,255,0,0,4,337
14768.5000,3,3,1476,8,2,1,12,10,40,10,0,0,3,3,255,0,0,4,337
14776.2500,3,3,1477,6,1,1,12,10,40,10,0,0,1,3,255,0,0,4,337
14777.0000,3,3,1477,7,0,1,12,10,40,10,0,0,0,3,255,0,0,3,336
14811.0000,1,1,1481,1,0,1,12,10,30,10,2,1,0,1,255,0,0,10,415
14818.2500,1,1,1481,8,1,1,12,10,20,10,2,0,2,1,255,0,0,10,415
14820.7500,1,1,1482,0,3,1,12,10,30,10,2,0,3,1,255,0,0,10,415
14824.5000,1,1,1482,4,2,1,12,10,30,10,2,0,1,1,255,0,0,10,415
14827.2500,1,1,1482,7,1,1,12,10,40,10,2,0,0,1,255,0,0,9,414
14857.7500,3,3,1485,7,3,1,12,10,0,10,1,1,0,3,255,0,0,26,269
14858.2500,3,3,1485,8,1,1,12,10,30,10,1,0,2,3,255,0,0,26,269
14862.0000,3,3,1486,2,0,1,12,10,30,10,1,0,3,3,255,0,0,26,269
14862.2500,3,3,1486,2,1,1,12,10,30,10,1,0,1,3,255,0,0,26,269
14864.2500,3,3,1486,4,1,1,12,10,40,10,1,0,0,3,255,0,0,25,268
14902.5000,2,2,1490,2,2,1,12,10,40,10,2,1,0,2,255,0,0,20,344
14904.5000,2,2,1490,4,2,1,12,10,40,10,2,0,2,2,255,0,0,20,344
14905.0000,2,2,1490,5,0,1,12,10,0,10,2,0,3,2,255,0,0,20,344
14906.0000,2,2,1490,6,0,1,12,10,30,10,2,0,1,2,255,0,0,20,344
14911.0000,2,2,1491,1,0,1,12,10,0,10,2,0,0,2,255,0,0,19,343
14911.0000,1,1,1491,1,0,1,12,10,30,10,3,1,0,1,255,0,0,5,410
14918.2500,1,1,1491,8,1,1,12,10,20,10,3,0,2,1,255,0,0,5,410
14920.7500,1,1,1492,0,3,1,12,10,30,10,3,0,3,1,255,0,0,5,410
14924.5000,1,1,1492,4,2,1,12,10,30,10,3,0,1,1,255,0,0,5,410
14927.2500,1,1,1492,7,1,1,12,10,40,10,3,0,0,1,255,0,0,4,409
14957.7500,3,3,1495,7,3,1,12,10,0,10,2,1,0,3,255,0,0,21,264
14958.2500,3,3,1495,8,1,1,12,10,30,10,2,0,2,3,255,0,0,21,264
14962.0000,3,3,1496,2,0,1,12,10,30,10,2,0,3,3,255,0,0,21,264
14962.2500,3,3,1496,2,1,1,12,10,30,10,2,0,1,3,255,0,0,21,264
14964.2500,3,3,1496,4,1,1,12,10,40,10,2,0,0,3,255,0,0,20,263
15009.2500,1,1,1500,9,1,1,12,10,30,10,0,1,0,1,255,0,0,41,410
15009.5000,1,1,1500,9,2,1,12,10,30,10,0,0,2,1,255,0,0,41,410
15014.2500,1,1,1501,4,1,1,12,10,30,10,0,0,3,1,255,0,0,41,410
15016.0000,1,1,1501,6,0,1,12,10,0,10,0,0,1,1,255,0,0,41,410
15024.7500,1,1,1502,4,3,1,12,10,0,10,0,0,0,1,255,0,0,40,409
15057.7500,3,3,1505,7,3,1,12,10,0,10,3,1,0,3,255,0,0,16,259
15058.2500,3,3,1505,8,1,1,12,10,30,10,3,0,2,3,255,0,0,16,259
15062.0000,3,3,1506,2,0,1,12,10,30,10,3,0,3,3,255,0,0,16,259
15062.2500,3,3,1506,2,1,1,12,10,30,10,3,0,1,3,255,0,0,16,259
15064.2500,3,3,1506,4,1,1,12,10,40,10,3,0,0,3,255,0,0,15,258
15109.2500,1,1,1510,9,1,1,12,10,30,10,1,1,0,1,255,0,0,36,405
15109.5000,1,1,1510,9,2,1,12,10,30,10,1,0,2,1,255,0,0,36,405
15114.2500,1,1,1511,4,1,1,12,10,30,10,1,0,3,1,255,0,0,36,405
15116.0000,1,1,1511,6,0,1,12,10,0,10,1,0,1,1,255,0,0,36,405
15124.7500,1,1,1512,4,3,1,12,10,0,10,1,0,0,1,255,0,0,35,404
15157.7500,3,3,1515,7,3,1,12,10,0,10,0,1,0,3,255,0,0,11,254
15158.2500,3,3,1515,8,1,1,12,10,30,10,0,0,2,3,255,0,0,11,254
15162.0000,3,3,1516,2,0,1,12,10,30,10,0,0,3,3,255,0,0,11,254
15162.2500,3,3,1516,2,1,1,12,10,30,10,0,0,1,3,255,0,0,11,254
15164.2500,3,3,1516,4,1,1,12,10,40,10,0,0,0,3,255,0,0,10,253
15202.5000,2,2,1520,2,2,1,12,10,40,10,1,1,0,2,255,0,0,5,329
15204.5000,2,2,1520,4,2,1,12,10,40,10,1,0,2,2,255,0,0,5,329
15205.0000,2,2,1520,5,0,1,12,10,0,10,1,0,3,2,255,0,0,5,329
15206.0000,2,2,1520,6,0,1,12,10,30,10,1,0,1,2,255,0,0,5,329
15209.2500,1,1,1520,9,1,1,12,10,30,10,2,1,0,1,255,0,0,31,400
15209.5000,1,1,1520,9,2,1,12,10,30,10,2,0,2,1,255,0,0,31,400
15211.0000,2,2,1521,1,0,1,12,10,0,10,1,0,0,2,255,0,0,4,328
15214.2500,1,1,1521,4,1,1,12,10,30,10,2,0,3,1,255,0,0,31,400
15216.0000,1,1,1521,6,0,1,12,10,0,10,2,0,1,1,255,0,0,31,400
15224.7500,1,1,1522,4,3,1,12,10,0,10,2,0,0,1,255,0,0,30,399
15257.7500,3,3,1525,7,3,1,12,10,0,10,1,1,0,3,255,0,0,6,249
15258.2500,3,3,1525,8,1,1,12,10,30,10,1,0,2,3,255,0,0,6,249
15262.0000,3,3,1526,2,0,1,12,10,30,10,1,0,3,3,255,0,0,6,249
15262.2500,3,3,1526,2,1,1,12,10,30,10,1,0,1,3,255,0,0,6,249
