time_s,vehicle_id,msg_type,tx_id,sinr_dB,snr_dB,rssi_dBm,rsrp_dBm,pkt_size,distance_m,rx_ok
22.1358,veh12,CAM,6,24.6009,nan,nan,-95.1733,293.0000,199.5028,1
22.1378,veh12,CAM,3,19.7344,nan,nan,-101.4841,120.0000,287.1002,1
22.1791,veh12,CAM,10,34.5082,nan,nan,-86.7103,120.0000,96.7288,1
22.1801,veh12,CAM,11,42.5976,nan,nan,-78.6208,120.0000,49.8584,1
22.2098,veh12,CAM,9,29.8166,nan,nan,-91.4018,293.0000,132.2739,1
22.2416,veh12,CAM,5,14.1618,nan,nan,-107.0567,120.0000,281.9781,1
22.2786,veh12,CAM,7,29.0345,nan,nan,-92.1840,265.0000,177.4500,1
22.3098,veh12,CAM,9,29.8443,nan,nan,-91.3742,308.0000,131.8729,1
22.3358,veh12,CAM,6,24.6242,nan,nan,-96.5943,293.0000,198.9702,1
22.3383,veh12,CAM,3,19.8818,nan,nan,-101.3367,120.0000,282.2836,1
22.3791,veh12,CAM,10,34.4962,nan,nan,-86.7223,120.0000,96.8638,1
22.3813,veh12,CAM,8,22.7903,nan,nan,-108.8903,120.0000,154.2745,1
22.4098,veh12,CAM,9,29.8761,nan,nan,-91.3424,293.0000,131.3995,1
22.4416,veh12,CAM,5,14.1279,nan,nan,-107.0906,120.0000,283.0803,1
22.4801,veh12,CAM,11,42.5352,nan,nan,-78.6832,120.0000,50.2161,1
22.5098,veh12,CAM,9,29.9123,nan,nan,-91.3062,293.0000,130.8689,1
22.5383,veh12,CAM,3,20.0279,nan,nan,-101.1906,120.0000,277.5891,1
22.5558,veh12,CAM,6,24.6421,nan,nan,-96.5764,308.0000,198.2938,1
22.5748,veh12,CAM,10,33.6446,nan,nan,-87.5739,120.0000,96.8596,1
22.6098,veh12,CAM,9,29.9502,nan,nan,-91.2683,293.0000,130.2966,1
22.6416,veh12,CAM,5,14.0923,nan,nan,-107.1262,120.0000,284.2438,1
22.7098,veh12,CAM,9,29.9880,nan,nan,-91.2305,293.0000,129.7303,1
22.7371,veh12,CAM,6,21.3503,nan,nan,-99.8682,120.0000,198.2734,1
22.7383,veh12,CAM,3,20.2968,nan,nan,-100.9217,120.0000,269.2154,1
22.7748,veh12,CAM,10,33.6497,nan,nan,-87.5688,120.0000,96.8014,1
22.7786,veh12,CAM,7,29.1735,nan,nan,-92.0450,265.0000,174.6277,1
22.7853,veh12,CAM,11,35.0732,nan,nan,-86.1453,120.0000,50.7291,1
22.8098,veh12,CAM,9,30.0255,nan,nan,-91.1930,305.0000,129.1698,1
22.8383,veh12,CAM,3,20.3927,nan,nan,-100.8258,120.0000,266.2576,1
22.8536,veh12,CAM,5,14.0580,nan,nan,-107.1605,120.0000,285.3414,1
22.8813,veh12,CAM,8,23.5845,nan,nan,-100.3036,120.0000,151.4595,1
22.9371,veh12,CAM,6,21.3573,nan,nan,-99.8612,120.0000,198.1174,1
