timestamp,index,name,utilization_gpu_pct,utilization_mem_pct,memory_used_mib,power_w,temp_c
2026/02/20 20:48:24.992, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.24, 46
2026/02/20 20:48:26.032, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.78, 46
2026/02/20 20:48:27.074, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.27, 46
2026/02/20 20:48:28.115, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.46, 46
2026/02/20 20:48:29.155, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.61, 45
2026/02/20 20:48:30.200, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.97, 46
2026/02/20 20:48:31.241, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.33, 46
2026/02/20 20:48:32.282, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.73, 46
2026/02/20 20:48:33.324, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.98, 46
2026/02/20 20:48:34.368, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.31, 46
2026/02/20 20:48:35.413, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.89, 46
2026/02/20 20:48:36.457, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 25.05, 46
2026/02/20 20:48:37.502, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.20, 46
2026/02/20 20:48:38.546, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.66, 45
2026/02/20 20:48:39.626, 0, NVIDIA GeForce RTX 5070 Ti, 0, 11, 1495, 24.89, 46
2026/02/20 20:48:40.672, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.27, 45
2026/02/20 20:48:41.717, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.80, 45
2026/02/20 20:48:42.773, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.91, 46
2026/02/20 20:48:43.823, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.37, 45
2026/02/20 20:48:44.864, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.57, 45
2026/02/20 20:48:45.906, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.64, 46
2026/02/20 20:48:46.963, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.48, 46
2026/02/20 20:48:48.003, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.23, 46
2026/02/20 20:48:47.844, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 25.25, 46
2026/02/20 20:48:48.884, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.29, 45
2026/02/20 20:48:49.925, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.44, 46
2026/02/20 20:48:50.965, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.55, 46
2026/02/20 20:48:52.014, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.46, 46
2026/02/20 20:48:53.043, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.72, 46
2026/02/20 20:48:54.072, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.37, 46
2026/02/20 20:48:55.100, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.35, 46
2026/02/20 20:48:56.134, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.28, 46
2026/02/20 20:48:57.179, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.36, 46
2026/02/20 20:48:58.217, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.43, 45
2026/02/20 20:48:59.277, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.79, 46
2026/02/20 20:49:00.351, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.03, 46
2026/02/20 20:49:01.410, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.42, 45
2026/02/20 20:49:02.470, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.84, 45
2026/02/20 20:49:03.542, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.48, 46
2026/02/20 20:49:04.622, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.86, 46
2026/02/20 20:49:05.663, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.05, 46
2026/02/20 20:49:06.716, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 25.76, 46
2026/02/20 20:49:07.757, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.26, 45
2026/02/20 20:49:08.798, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.31, 45
2026/02/20 20:49:09.839, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.78, 46
2026/02/20 20:49:10.879, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.90, 45
2026/02/20 20:49:11.920, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.85, 45
2026/02/20 20:49:12.961, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.63, 46
2026/02/20 20:49:14.001, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.75, 46
2026/02/20 20:49:15.039, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.40, 46
2026/02/20 20:49:16.075, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.39, 46
2026/02/20 20:49:17.112, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.86, 45
2026/02/20 20:49:18.149, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.30, 46
2026/02/20 20:49:19.186, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.34, 46
2026/02/20 20:49:19.041, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.04, 45
2026/02/20 20:49:20.078, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.11, 46
2026/02/20 20:49:21.118, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.87, 46
2026/02/20 20:49:22.154, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.89, 45
2026/02/20 20:49:23.194, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.18, 46
2026/02/20 20:49:24.233, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.23, 46
2026/02/20 20:49:25.273, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.84, 45
2026/02/20 20:49:26.313, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.99, 45
2026/02/20 20:49:27.355, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.97, 46
2026/02/20 20:49:28.408, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.35, 45
2026/02/20 20:49:29.447, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.53, 46
2026/02/20 20:49:30.489, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.86, 46
2026/02/20 20:49:31.532, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.73, 45
2026/02/20 20:49:32.572, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.39, 46
2026/02/20 20:49:33.619, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.27, 46
2026/02/20 20:49:34.659, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.11, 46
2026/02/20 20:49:35.714, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.91, 46
2026/02/20 20:49:36.771, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.93, 46
2026/02/20 20:49:37.812, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.05, 45
2026/02/20 20:49:38.852, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.31, 46
2026/02/20 20:49:39.905, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.09, 46
2026/02/20 20:49:40.946, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.91, 45
2026/02/20 20:49:41.987, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.52, 46
2026/02/20 20:49:43.042, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.20, 46
2026/02/20 20:49:44.091, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.12, 45
2026/02/20 20:49:45.132, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.64, 46
2026/02/20 20:49:46.175, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.26, 46
2026/02/20 20:49:47.215, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.03, 45
2026/02/20 20:49:48.255, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.72, 45
2026/02/20 20:49:49.306, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.99, 46
2026/02/20 20:49:50.358, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.17, 45
2026/02/20 20:49:50.257, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.37, 45
2026/02/20 20:49:51.316, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.18, 46
2026/02/20 20:49:52.357, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.33, 45
2026/02/20 20:49:53.398, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.22, 45
2026/02/20 20:49:54.450, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.63, 46
2026/02/20 20:49:55.490, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.25, 45
2026/02/20 20:49:56.529, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.80, 45
2026/02/20 20:49:57.570, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.14, 46
2026/02/20 20:49:58.609, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.21, 45
2026/02/20 20:49:59.648, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.79, 45
2026/02/20 20:50:00.689, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.79, 45
2026/02/20 20:50:01.729, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.29, 45
2026/02/20 20:50:02.769, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.66, 45
2026/02/20 20:50:03.809, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.10, 45
2026/02/20 20:50:04.850, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.27, 45
2026/02/20 20:50:05.889, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.55, 45
2026/02/20 20:50:06.929, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.61, 45
2026/02/20 20:50:07.970, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.13, 45
2026/02/20 20:50:09.010, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.34, 46
2026/02/20 20:50:10.051, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.34, 46
2026/02/20 20:50:11.091, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.05, 45
2026/02/20 20:50:12.131, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.67, 46
2026/02/20 20:50:13.188, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.19, 45
2026/02/20 20:50:14.248, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 25.44, 45
2026/02/20 20:50:15.307, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.39, 46
2026/02/20 20:50:16.362, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.67, 46
2026/02/20 20:50:17.403, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.54, 45
2026/02/20 20:50:18.444, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.39, 46
2026/02/20 20:50:19.496, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.49, 46
2026/02/20 20:50:20.536, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.47, 45
2026/02/20 20:50:21.592, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.38, 46
2026/02/20 20:50:21.476, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.45, 46
2026/02/20 20:50:22.517, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.83, 45
2026/02/20 20:50:23.577, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.78, 46
2026/02/20 20:50:24.619, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.32, 46
2026/02/20 20:50:25.668, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.04, 46
2026/02/20 20:50:26.727, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.34, 46
2026/02/20 20:50:27.767, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.11, 46
2026/02/20 20:50:28.808, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.74, 45
2026/02/20 20:50:29.860, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.31, 45
2026/02/20 20:50:30.917, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.34, 46
2026/02/20 20:50:31.957, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.44, 45
2026/02/20 20:50:33.017, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.19, 46
2026/02/20 20:50:34.071, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.31, 46
2026/02/20 20:50:35.112, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.17, 45
2026/02/20 20:50:36.167, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.28, 46
2026/02/20 20:50:37.207, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.32, 45
2026/02/20 20:50:38.248, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.33, 45
2026/02/20 20:50:39.300, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.89, 46
2026/02/20 20:50:40.340, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.49, 46
2026/02/20 20:50:41.381, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.91, 45
2026/02/20 20:50:42.433, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.03, 46
2026/02/20 20:50:43.473, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.16, 45
2026/02/20 20:50:44.533, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.86, 46
2026/02/20 20:50:45.588, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.89, 45
2026/02/20 20:50:46.628, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.90, 46
2026/02/20 20:50:47.669, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.10, 45
2026/02/20 20:50:48.710, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.91, 46
2026/02/20 20:50:49.750, 0, NVIDIA GeForce RTX 5070 Ti, 0, 6, 1495, 22.27, 46
2026/02/20 20:50:50.789, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 25.14, 45
2026/02/20 20:50:51.829, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.29, 45
2026/02/20 20:50:51.712, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.61, 46
2026/02/20 20:50:52.754, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.91, 45
2026/02/20 20:50:53.794, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.99, 46
2026/02/20 20:50:54.833, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.94, 46
2026/02/20 20:50:55.873, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.12, 46
2026/02/20 20:50:56.913, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.96, 46
2026/02/20 20:50:57.961, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.06, 46
2026/02/20 20:50:59.001, 0, NVIDIA GeForce RTX 5070 Ti, 2, 1, 1495, 24.86, 45
2026/02/20 20:51:00.058, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.15, 46
2026/02/20 20:51:01.099, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.53, 46
2026/02/20 20:51:02.139, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.41, 45
2026/02/20 20:51:03.193, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.41, 46
2026/02/20 20:51:04.234, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.68, 45
2026/02/20 20:51:05.286, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.21, 46
2026/02/20 20:51:06.344, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.42, 46
2026/02/20 20:51:07.385, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.79, 45
2026/02/20 20:51:08.426, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.20, 45
2026/02/20 20:51:09.479, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.45, 46
2026/02/20 20:51:10.520, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.00, 45
2026/02/20 20:51:11.561, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.72, 45
2026/02/20 20:51:12.613, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.51, 46
2026/02/20 20:51:13.676, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.58, 46
2026/02/20 20:51:14.717, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.08, 45
2026/02/20 20:51:15.769, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.61, 45
2026/02/20 20:51:16.811, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.98, 45
2026/02/20 20:51:17.851, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.74, 45
2026/02/20 20:51:18.903, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 25.95, 45
2026/02/20 20:51:19.961, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.03, 46
2026/02/20 20:51:21.002, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.24, 45
2026/02/20 20:51:22.059, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.25, 46
2026/02/20 20:51:23.120, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.04, 46
2026/02/20 20:51:22.975, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.81, 45
2026/02/20 20:51:24.015, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.27, 46
2026/02/20 20:51:25.054, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.24, 46
2026/02/20 20:51:26.094, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.98, 45
2026/02/20 20:51:27.134, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.67, 46
2026/02/20 20:51:28.174, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.48, 46
2026/02/20 20:51:29.214, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.15, 45
2026/02/20 20:51:30.254, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.19, 46
2026/02/20 20:51:31.292, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.28, 46
2026/02/20 20:51:32.332, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.61, 45
2026/02/20 20:51:33.384, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 25.08, 46
2026/02/20 20:51:34.424, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.24, 45
2026/02/20 20:51:35.465, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.71, 45
2026/02/20 20:51:36.520, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.32, 46
2026/02/20 20:51:37.571, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.69, 45
2026/02/20 20:51:38.613, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.88, 45
2026/02/20 20:51:39.656, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.55, 46
2026/02/20 20:51:40.700, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.11, 45
2026/02/20 20:51:41.746, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.24, 45
2026/02/20 20:51:42.805, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.23, 45
2026/02/20 20:51:43.851, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.29, 45
2026/02/20 20:51:44.902, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.20, 45
2026/02/20 20:51:45.950, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.70, 46
2026/02/20 20:51:46.996, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.41, 45
2026/02/20 20:51:48.042, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.17, 46
2026/02/20 20:51:49.095, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.62, 45
2026/02/20 20:51:50.135, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.06, 45
2026/02/20 20:51:51.191, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.17, 46
2026/02/20 20:51:52.250, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.20, 46
2026/02/20 20:51:53.291, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 25.04, 46
2026/02/20 20:51:54.350, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.14, 46
2026/02/20 20:51:54.186, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 25.64, 46
2026/02/20 20:51:55.227, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.91, 46
2026/02/20 20:51:56.268, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.21, 46
2026/02/20 20:51:57.302, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.29, 46
2026/02/20 20:51:58.335, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.36, 46
2026/02/20 20:51:59.370, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.13, 46
2026/02/20 20:52:00.405, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.14, 46
2026/02/20 20:52:01.439, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.01, 45
2026/02/20 20:52:02.471, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.08, 46
2026/02/20 20:52:03.521, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.37, 46
2026/02/20 20:52:04.559, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.58, 45
2026/02/20 20:52:05.608, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.30, 46
2026/02/20 20:52:06.668, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.60, 46
2026/02/20 20:52:07.717, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.08, 45
2026/02/20 20:52:08.767, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.26, 46
2026/02/20 20:52:09.829, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.41, 46
2026/02/20 20:52:10.878, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.05, 45
2026/02/20 20:52:11.929, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.29, 45
2026/02/20 20:52:12.990, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.30, 46
2026/02/20 20:52:14.048, 0, NVIDIA GeForce RTX 5070 Ti, 0, 9, 1495, 27.22, 46
2026/02/20 20:52:15.091, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.54, 46
2026/02/20 20:52:16.150, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.68, 46
2026/02/20 20:52:17.193, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.65, 45
2026/02/20 20:52:18.237, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.76, 46
2026/02/20 20:52:19.293, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.09, 46
2026/02/20 20:52:20.356, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 22.42, 45
2026/02/20 20:52:21.397, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 26.93, 46
2026/02/20 20:52:22.452, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.22, 46
2026/02/20 20:52:23.491, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 24.34, 46
2026/02/20 20:52:24.540, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.10, 46
2026/02/20 20:52:25.579, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.04, 46
2026/02/20 20:52:25.415, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 23.66, 46
2026/02/20 20:52:26.467, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.18, 46
2026/02/20 20:52:27.508, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 25.50, 46
2026/02/20 20:52:28.560, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.17, 46
2026/02/20 20:52:29.617, 0, NVIDIA GeForce RTX 5070 Ti, 0, 0, 1495, 27.15, 46
